"Order_ID
(internal use)",vorder,var_code,Dataset name,Sweep / Year / Age,Area,Topic,"Collection 
Instrument","Questionnaire 
- general section","Questionnaire
- subsection/ scale",CAPI code,Respondent,About whom,Derived variable,Variable label,Value labels,Variable name,"Requested
(y = yes)","Research Purpose
(e = exposure,
c = confounder,
o = outcome)","Newly Requested (Amendment)
(y = yes)"
15142,389,611.507,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Personality | Temperament,,,,TRST,Cohort Member,Cohort Member,Yes,How much does CM trust others   ,(-9.0) Don't want to answer    (-8.0) Don't know      (-1.0) Not applicable  (0.0) Not at all      (10.0) Completely      ,FCTRST0A,,,
15143,390,611.51,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,OthElements_intro,Cohort Member,Cohort Member,Yes,OthElements entry flag  ,(-1.0) Not applicable  (0.0) Not answered    (1.0) Answered        ,FCINTROJ,,,
15144,391,611.511,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,OEIT,Cohort Member,Cohort Member,Yes,CM_IWinf - Where did the child fill in the questionnaire,(-1.0) Not applicable  (1.0) In the same room as you (2.0) In a different room to you      ,FCOEIT00,,,
15145,392,611.512,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,TUDD,Cohort Member,Cohort Member,Yes,"CM_Iwinf - Guardian written consent ask CM s contact details [Yes, mobil nmbr]  ",(-1.0) Not applicable  (0.0) No      (1.0) Yes     ,FCTUDD0A,,,
15146,393,611.513,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,TUDD,Cohort Member,Cohort Member,Yes,CM_Iwinf - Guardian written consent ask CM s contact details [Yes email addrs]  ,(-1.0) Not applicable  (0.0) No      (1.0) Yes     ,FCTUDD0B,,,
15147,394,611.514,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,TUDD,Cohort Member,Cohort Member,Yes,CM_Iwinf - Guardian written consent ask CM s contact details [No didnt consnt]  ,(-1.0) Not applicable  (0.0) No      (1.0) Yes     ,FCTUDD0C,,,
15148,395,611.515,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,TUDR,Cohort Member,Cohort Member,Yes,CM_Iwinf - Guardian written consent ask CM s contact detls for ACC/TUD remndrs  ,"(-1.0) Not applicable  (1.0) Yes, consent for mobile telephone numbe (2.0) No, consent not given   ",FCTUDR00,,,
15149,396,611.516,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,TUDE,Cohort Member,Cohort Member,Yes,CM_IWinf - CM verbal consent to provide mobile number for re-contact,"(-1.0) Not applicable  (1.0) Yes, consent for mobile telephone numbe (2.0) No, consent not given   ",FCTUDE00,,,
15150,397,611.517,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,TUDF,Cohort Member,Cohort Member,Yes,CM_IWinf - CM verbal consent to provide email address for re-contact,"(-1.0) Not applicable  (1.0) Yes, consent for email address given    (2.0) No, consent not given   ",FCTUDF00,,,
15151,398,611.518,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,TUDS,Cohort Member,Cohort Member,Yes,CM_IWinf - CM verbal consent to provide mobile number to text ACCTUD reminders  ,"(-1.0) Not applicable  (1.0) Yes, consent for mobile telephone numbe (2.0) No, consent not given   ",FCTUDS00,,,
15152,399,611.519,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,MPHO,Cohort Member,Cohort Member,Yes,CM_IWinf - Ask for CM mobile phone number   ,(-1.0) Not applicable  (1.0) Yes     (2.0) No / Don't have a mobile phone  ,FCMPHO00,,,
15153,400,611.52,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Administration,,,,YPEM,Cohort Member,Cohort Member,Yes,CM_IWinf - Ask for CM email address ,(-1.0) Not applicable  (1.0) Yes     (2.0) No / Don't have an email address        ,FCYPEM00,,,
15154,401,,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Education aspirations,,,,,Cohort Member,Cohort Member,Yes,Aspirations: what CM would like to be when grow up [Reason for no response]  [truncated at 3 chars],,FCCARR00_TR3,,,
15155,402,,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Education aspirations,,,,,Cohort Member,Cohort Member,Yes,Aspirations: what CM would like to be when grow up [SOC code] R1 [truncated at 3 chars],,FCCARR01_TR3,,,
15156,403,,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Education aspirations,,,,,Cohort Member,Cohort Member,Yes,Aspirations: what CM would like to be when grow up [SOC code] R2 [truncated at 3 chars],,FCCARR02_TR3,,,
15157,404,,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Education aspirations,,,,,Cohort Member,Cohort Member,Yes,Aspirations: what CM would like to be when grow up [SOC code] R3 [truncated at 3 chars],,FCCARR03_TR3,,,
15158,405,,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Education aspirations,,,,,Cohort Member,Cohort Member,Yes,Aspirations: what CM would like to be when grow up [SOC code] R4 [truncated at 3 chars],,FCCARR04_TR3,,,
15159,406,,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Education aspirations,,,,,Cohort Member,Cohort Member,Yes,Aspirations: what CM would like to be when grow up [SOC code] R5 [truncated at 3 chars],,FCCARR05_TR3,,,
15160,407,,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Education aspirations,,,,,Cohort Member,Cohort Member,Yes,Aspirations: what CM would like to be when grow up [SOC code] R6 [truncated at 3 chars],,FCCARR06_TR3,,,
15161,408,,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Education aspirations,,,,,Cohort Member,Cohort Member,Yes,Aspirations: what CM would like to be when grow up [SOC code] R7 [truncated at 3 chars],,FCCARR07_TR3,,,
15162,409,,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Education aspirations,,,,,Cohort Member,Cohort Member,Yes,Aspirations: what CM would like to be when grow up [SOC code] R8 [truncated at 3 chars],,FCCARR08_TR3,,,
15163,410,,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Education aspirations,,,,,Cohort Member,Cohort Member,Yes,Aspirations: what CM would like to be when grow up [SOC code] R9 [truncated at 3 chars],,FCCARR09_TR3,,,
15164,411,,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Education aspirations,,,,,Cohort Member,Cohort Member,Yes,Aspirations: what CM would like to be when grow up [SOC code] R10    [truncated at 3 chars],,FCCARR10_TR3,,,
15165,412,,mcs6_cm_interview.sav,Sweep 6 - 2015/6 - 14 years old,,Education aspirations,,,,,Cohort Member,Cohort Member,Yes,Aspirations: what CM would like to be when grow up [SOC code] R11    [truncated at 3 chars],,FCCARR11_TR3,,,
